"student label","game score","coast","game scheduled","percent training sessions attended","overall fitness score","# extra strategy sessions attended","hours of sleep the night before game","early bird/night owl","previous competitive sports","# meals on day prior to game","university year","game","curling","gymnastics","baseball","martial_arts","frisbee","table_tennis","basketball","football","evening","morning","west coast","night_owl"
908,34.65,"west coast","noon",0.92,0.24,8,3,"night owl","football",6,3,8,0,0,0,0,0,0,0,1,0,0,1,1
909,46.33,"west coast","noon",0.97,0.24,7,6,"night owl","gymnastics",6,2,8,0,1,0,0,0,0,0,0,0,0,1,1
910,66.12,"west coast","noon",1,1,2,5,"night owl","table tennis",3,4,8,0,0,0,0,0,1,0,0,0,0,1,1
911,24.1,"west coast","evening",0,0.19,5,8,"night owl","table tennis",3,4,8,0,0,0,0,0,1,0,0,1,0,1,1
912,4.54,"west coast","evening",0.11,0.11,2,8,"early bird","baseball",3,3,8,0,0,1,0,0,0,0,0,1,0,1,0
913,18.23,"west coast","evening",0,0.06,4,3,"early bird","martial arts",5,3,8,0,0,0,1,0,0,0,0,1,0,1,0
914,73.61,"west coast","evening",0.9,0.96,0,7,"night owl","basketball",3,3,8,0,0,0,0,0,0,1,0,1,0,1,1
915,25.49,"west coast","evening",0,1,7,0,"early bird","table tennis",3,4,8,0,0,0,0,0,1,0,0,1,0,1,0
916,20.47,"west coast","evening",0.41,0,4,2,"night owl","table tennis",5,2,8,0,0,0,0,0,1,0,0,1,0,1,1
917,75.32,"west coast","evening",1,1,4,2,"night owl","table tennis",4,3,8,0,0,0,0,0,1,0,0,1,0,1,1
918,56.62,"west coast","evening",1,0.47,9,8,"night owl","table tennis",4,3,8,0,0,0,0,0,1,0,0,1,0,1,1
919,37.47,"west coast","evening",0,1,8,8,"early bird","martial arts",2,4,8,0,0,0,1,0,0,0,0,1,0,1,0
920,42.24,"west coast","evening",0,1,8,1,"night owl","table tennis",4,2,8,0,0,0,0,0,1,0,0,1,0,1,1
921,36.45,"west coast","noon",0.04,0.79,10,10,"early bird","football",5,2,8,0,0,0,0,0,0,0,1,0,0,1,0
922,42.61,"west coast","noon",1,0,5,9,"night owl","martial arts",4,2,8,0,0,0,1,0,0,0,0,0,0,1,1
923,33.84,"west coast","noon",1,0,3,1,"night owl","curling",4,3,8,1,0,0,0,0,0,0,0,0,0,1,1
924,37.17,"west coast","noon",0.94,0.01,10,11,"night owl","curling",6,3,8,1,0,0,0,0,0,0,0,0,0,1,1
925,69.7,"west coast","noon",1,1,3,5,"night owl","table tennis",5,4,8,0,0,0,0,0,1,0,0,0,0,1,1
926,56.13,"west coast","noon",0.99,0.86,2,1,"night owl","frisbee",4,3,8,0,0,0,0,1,0,0,0,0,0,1,1
927,52.13,"west coast","noon",1,0.37,8,7,"early bird","table tennis",6,1,8,0,0,0,0,0,1,0,0,0,0,1,0
928,28.29,"west coast","noon",0.59,0.13,1,1,"night owl","curling",3,4,8,1,0,0,0,0,0,0,0,0,0,1,1
929,25.94,"west coast","noon",0,0.04,5,4,"night owl","football",3,3,8,0,0,0,0,0,0,0,1,0,0,1,1
930,19.29,"west coast","noon",0,0.08,2,3,"early bird","baseball",6,1,8,0,0,1,0,0,0,0,0,0,0,1,0
931,50.14,"west coast","noon",1,0.88,2,7,"night owl","table tennis",4,1,8,0,0,0,0,0,1,0,0,0,0,1,1
932,25.04,"west coast","noon",0.53,0.51,7,10,"night owl","curling",8,2,8,1,0,0,0,0,0,0,0,0,0,1,1
933,55.68,"west coast","noon",1,0.83,5,3,"night owl","curling",3,4,8,1,0,0,0,0,0,0,0,0,0,1,1
934,29.56,"west coast","noon",0.6,0.7,8,2,"night owl","curling",3,4,8,1,0,0,0,0,0,0,0,0,0,1,1
935,24.44,"west coast","noon",0.1,0.92,5,5,"early bird","basketball",3,3,8,0,0,0,0,0,0,1,0,0,0,1,0
936,22.56,"west coast","noon",0.22,1,0,3,"night owl","table tennis",7,2,8,0,0,0,0,0,1,0,0,0,0,1,1
937,17.41,"west coast","noon",0,0.17,5,5,"night owl","football",3,2,8,0,0,0,0,0,0,0,1,0,0,1,1
938,57.32,"west coast","noon",0.35,1,10,7,"night owl","curling",3,4,8,1,0,0,0,0,0,0,0,0,0,1,1
939,19.32,"west coast","noon",0.03,0.79,7,5,"early bird","martial arts",5,1,8,0,0,0,1,0,0,0,0,0,0,1,0
940,32.89,"west coast","noon",0.45,0.04,1,9,"night owl","football",2,4,8,0,0,0,0,0,0,0,1,0,0,1,1
941,79.37,"west coast","noon",1,1,4,7,"night owl","martial arts",2,4,8,0,0,0,1,0,0,0,0,0,0,1,1
942,69,"west coast","noon",1,0.78,10,7,"early bird","table tennis",3,4,8,0,0,0,0,0,1,0,0,0,0,1,0
943,58.94,"west coast","noon",0.76,0.84,7,3,"night owl","basketball",3,3,8,0,0,0,0,0,0,1,0,0,0,1,1
944,41.22,"west coast","noon",0.28,0,9,5,"night owl","curling",7,1,8,1,0,0,0,0,0,0,0,0,0,1,1
945,35.56,"west coast","noon",0.58,0.89,0,12,"night owl","baseball",5,4,8,0,0,1,0,0,0,0,0,0,0,1,1
946,67.97,"west coast","noon",0.97,1,4,6,"night owl","football",4,4,8,0,0,0,0,0,0,0,1,0,0,1,1
947,77.68,"west coast","noon",1,1,5,4,"night owl","frisbee",3,4,8,0,0,0,0,1,0,0,0,0,0,1,1
948,46.87,"west coast","noon",1,0.19,7,4,"night owl","football",6,1,8,0,0,0,0,0,0,0,1,0,0,1,1
949,28.72,"west coast","noon",0.1,0,6,2,"night owl","frisbee",2,2,8,0,0,0,0,1,0,0,0,0,0,1,1
950,26.77,"west coast","noon",0,1,6,5,"early bird","baseball",5,3,8,0,0,1,0,0,0,0,0,0,0,1,0
951,67.3,"west coast","noon",0.89,1,4,5,"night owl","curling",4,4,8,1,0,0,0,0,0,0,0,0,0,1,1
952,40.79,"west coast","noon",0.2,0.27,7,1,"night owl","martial arts",3,4,8,0,0,0,1,0,0,0,0,0,0,1,1
953,29.79,"west coast","noon",0.27,0.01,9,12,"early bird","curling",6,3,8,1,0,0,0,0,0,0,0,0,0,1,0
954,53.59,"west coast","noon",0.89,0.09,2,7,"early bird","curling",1,4,8,1,0,0,0,0,0,0,0,0,0,1,0
955,32.98,"west coast","noon",0.74,0.03,7,4,"night owl","gymnastics",3,4,8,0,1,0,0,0,0,0,0,0,0,1,1
956,62.85,"west coast","noon",0.83,0.92,1,4,"night owl","curling",3,3,8,1,0,0,0,0,0,0,0,0,0,1,1
957,44.02,"west coast","noon",1,0.09,1,4,"early bird","basketball",5,1,8,0,0,0,0,0,0,1,0,0,0,1,0
958,62.4,"west coast","noon",1,0.8,6,12,"night owl","frisbee",5,4,8,0,0,0,0,1,0,0,0,0,0,1,1
959,38.92,"west coast","noon",1,0,8,10,"night owl","table tennis",3,4,8,0,0,0,0,0,1,0,0,0,0,1,1
960,35.96,"west coast","noon",0,0.21,3,12,"night owl","curling",7,1,8,1,0,0,0,0,0,0,0,0,0,1,1
961,62.26,"west coast","noon",0.97,1,4,6,"night owl","football",4,3,8,0,0,0,0,0,0,0,1,0,0,1,1
962,42.95,"west coast","noon",0.89,0.43,9,9,"night owl","table tennis",4,3,8,0,0,0,0,0,1,0,0,0,0,1,1
963,13.3,"west coast","noon",0.02,0.9,2,12,"night owl","basketball",6,3,8,0,0,0,0,0,0,1,0,0,0,1,1
964,0,"west coast","noon",0.08,0.03,8,11,"night owl","curling",4,4,8,1,0,0,0,0,0,0,0,0,0,1,1
965,30.11,"west coast","noon",0.08,1,7,3,"night owl","martial arts",3,2,8,0,0,0,1,0,0,0,0,0,0,1,1
966,10.77,"west coast","noon",0.51,0,7,3,"early bird","table tennis",3,2,8,0,0,0,0,0,1,0,0,0,0,1,0
967,21.38,"west coast","noon",0.06,0.82,6,3,"night owl","basketball",3,2,8,0,0,0,0,0,0,1,0,0,0,1,1
968,0,"west coast","noon",0,0.5,0,2,"early bird","martial arts",1,3,8,0,0,0,1,0,0,0,0,0,0,1,0
969,69.78,"west coast","noon",1,1,7,7,"night owl","table tennis",5,3,8,0,0,0,0,0,1,0,0,0,0,1,1
970,16.9,"west coast","noon",0,0.79,3,4,"night owl","frisbee",2,3,8,0,0,0,0,1,0,0,0,0,0,1,1
971,69.29,"west coast","morning",0.91,0.97,7,6,"night owl","frisbee",3,4,8,0,0,0,0,1,0,0,0,0,1,1,1
972,21.92,"west coast","morning",0.17,0.98,0,12,"night owl","table tennis",6,1,8,0,0,0,0,0,1,0,0,0,1,1,1
973,54.09,"west coast","morning",0.75,0.83,7,11,"night owl","martial arts",3,3,8,0,0,0,1,0,0,0,0,0,1,1,1
974,19.79,"west coast","morning",0,0.94,7,5,"night owl","basketball",4,2,8,0,0,0,0,0,0,1,0,0,1,1,1
975,35.98,"west coast","morning",0.91,0.56,3,8,"night owl","martial arts",6,3,8,0,0,0,1,0,0,0,0,0,1,1,1
976,24.39,"west coast","morning",0.16,0.93,10,11,"night owl","football",5,4,8,0,0,0,0,0,0,0,1,0,1,1,1
977,37.46,"west coast","morning",0.92,0.36,0,9,"night owl","frisbee",4,2,8,0,0,0,0,1,0,0,0,0,1,1,1
978,33.51,"west coast","morning",0,1,6,9,"night owl","table tennis",5,2,8,0,0,0,0,0,1,0,0,0,1,1,1
979,0,"west coast","morning",0.19,0.5,4,12,"night owl","football",3,4,8,0,0,0,0,0,0,0,1,0,1,1,1
980,25.23,"west coast","morning",0.22,0.1,10,12,"early bird","baseball",3,2,8,0,0,1,0,0,0,0,0,0,1,1,0
981,18.72,"west coast","noon",0.37,0.07,3,9,"night owl","gymnastics",5,2,8,0,1,0,0,0,0,0,0,0,0,1,1
982,63.93,"west coast","noon",1,0.78,10,10,"night owl","table tennis",4,4,8,0,0,0,0,0,1,0,0,0,0,1,1
983,0,"west coast","noon",0.1,0,4,1,"night owl","football",4,3,8,0,0,0,0,0,0,0,1,0,0,1,1
984,24.71,"west coast","noon",0,0.95,1,7,"night owl","martial arts",2,2,8,0,0,0,1,0,0,0,0,0,0,1,1
985,41.17,"west coast","noon",1,0,10,8,"night owl","table tennis",3,3,8,0,0,0,0,0,1,0,0,0,0,1,1
986,22.01,"west coast","noon",0,0.92,3,0,"night owl","basketball",5,3,8,0,0,0,0,0,0,1,0,0,0,1,1
987,16.34,"west coast","noon",0,1,1,6,"night owl","table tennis",4,2,8,0,0,0,0,0,1,0,0,0,0,1,1
988,70.89,"west coast","noon",0.93,0.99,9,11,"night owl","curling",3,3,8,1,0,0,0,0,0,0,0,0,0,1,1
989,35.22,"west coast","noon",0.51,0,9,4,"night owl","martial arts",4,2,8,0,0,0,1,0,0,0,0,0,0,1,1
990,27.53,"west coast","noon",1,0.12,8,11,"early bird","table tennis",3,4,8,0,0,0,0,0,1,0,0,0,0,1,0
991,46.49,"west coast","noon",0.08,0.24,1,4,"night owl","frisbee",2,2,8,0,0,0,0,1,0,0,0,0,0,1,1
992,41.51,"west coast","noon",0.01,0.63,9,12,"night owl","baseball",4,4,8,0,0,1,0,0,0,0,0,0,0,1,1
993,40.02,"west coast","noon",0.42,0.06,9,1,"night owl","table tennis",2,3,8,0,0,0,0,0,1,0,0,0,0,1,1
994,52.87,"west coast","noon",0.94,0.31,9,0,"night owl","basketball",3,2,8,0,0,0,0,0,0,1,0,0,0,1,1
995,47.32,"west coast","noon",0.98,0.13,8,4,"early bird","basketball",3,2,8,0,0,0,0,0,0,1,0,0,0,1,0
996,50.45,"west coast","noon",0,1,2,8,"night owl","martial arts",3,4,8,0,0,0,1,0,0,0,0,0,0,1,1
997,39.91,"west coast","noon",0,0.96,6,7,"night owl","martial arts",3,2,8,0,0,0,1,0,0,0,0,0,0,1,1
998,47.71,"west coast","noon",0.09,0.87,7,9,"night owl","basketball",3,4,8,0,0,0,0,0,0,1,0,0,0,1,1
999,43.23,"west coast","noon",0.38,0.38,10,12,"night owl","table tennis",6,1,8,0,0,0,0,0,1,0,0,0,0,1,1
1000,73.94,"west coast","noon",0.93,1,8,11,"night owl","gymnastics",5,4,8,0,1,0,0,0,0,0,0,0,0,1,1
1,60.67,"west coast","noon",1,0.86,8,6,"night owl","curling",4,2,9,1,0,0,0,0,0,0,0,0,0,1,1
2,35.22,"west coast","noon",1,0.01,4,3,"night owl","curling",3,4,9,1,0,0,0,0,0,0,0,0,0,1,1
3,17.19,"west coast","noon",0.04,0,4,2,"night owl","gymnastics",5,2,9,0,1,0,0,0,0,0,0,0,0,1,1
4,40.06,"west coast","noon",0.45,0.97,3,7,"night owl","baseball",6,2,9,0,0,1,0,0,0,0,0,0,0,1,1
5,68.51,"west coast","noon",1,0.86,9,2,"night owl","martial arts",4,4,9,0,0,0,1,0,0,0,0,0,0,1,1
6,50.17,"west coast","noon",0.79,0.86,5,7,"night owl","martial arts",6,2,9,0,0,0,1,0,0,0,0,0,0,1,1
7,24.68,"west coast","noon",1,0,8,0,"night owl","gymnastics",3,3,9,0,1,0,0,0,0,0,0,0,0,1,1
8,82.2,"west coast","noon",1,1,6,10,"night owl","frisbee",1,3,9,0,0,0,0,1,0,0,0,0,0,1,1
9,12.53,"west coast","noon",0.07,0.4,3,8,"night owl","table tennis",4,4,9,0,0,0,0,0,1,0,0,0,0,1,1
10,29.19,"west coast","noon",0,0,7,6,"night owl","basketball",3,2,9,0,0,0,0,0,0,1,0,0,0,1,1
11,27,"west coast","morning",0,0.56,5,10,"night owl","martial arts",2,4,9,0,0,0,1,0,0,0,0,0,1,1,1
12,67.04,"west coast","morning",0.93,1,0,5,"early bird","curling",5,2,9,1,0,0,0,0,0,0,0,0,1,1,0
13,62.26,"west coast","morning",1,0.72,9,12,"night owl","basketball",3,1,9,0,0,0,0,0,0,1,0,0,1,1,1
14,25.78,"west coast","morning",0.36,0.11,7,5,"night owl","gymnastics",4,3,9,0,1,0,0,0,0,0,0,0,1,1,1
15,73.05,"west coast","morning",0.99,1,8,11,"night owl","table tennis",5,1,9,0,0,0,0,0,1,0,0,0,1,1,1
16,0.12,"west coast","morning",0.16,0.12,6,2,"night owl","football",3,2,9,0,0,0,0,0,0,0,1,0,1,1,1
17,54.38,"west coast","morning",0.39,1,9,0,"early bird","curling",5,3,9,1,0,0,0,0,0,0,0,0,1,1,0
18,27.65,"west coast","morning",0.05,0.63,2,1,"night owl","table tennis",4,3,9,0,0,0,0,0,1,0,0,0,1,1,1
19,27.41,"west coast","morning",0,0,6,10,"night owl","martial arts",2,3,9,0,0,0,1,0,0,0,0,0,1,1,1
20,23.1,"west coast","morning",0,0.04,0,10,"night owl","martial arts",3,2,9,0,0,0,1,0,0,0,0,0,1,1,1
21,36.68,"west coast","noon",0,1,6,7,"night owl","curling",2,2,9,1,0,0,0,0,0,0,0,0,0,1,1
22,31.3,"west coast","noon",1,0,9,11,"early bird","baseball",6,1,9,0,0,1,0,0,0,0,0,0,0,1,0
23,59.22,"west coast","noon",0.66,1,2,2,"night owl","martial arts",2,4,9,0,0,0,1,0,0,0,0,0,0,1,1
24,20.26,"west coast","noon",0,0.17,5,2,"night owl","gymnastics",5,3,9,0,1,0,0,0,0,0,0,0,0,1,1
25,78.99,"west coast","noon",0.99,1,8,9,"night owl","football",5,3,9,0,0,0,0,0,0,0,1,0,0,1,1
26,27.85,"west coast","noon",1,0.13,2,1,"night owl","martial arts",3,2,9,0,0,0,1,0,0,0,0,0,0,1,1
27,45.25,"west coast","noon",1,0.02,10,1,"night owl","martial arts",2,3,9,0,0,0,1,0,0,0,0,0,0,1,1
28,34.08,"west coast","noon",0.95,0.08,6,11,"early bird","table tennis",4,4,9,0,0,0,0,0,1,0,0,0,0,1,0
29,44.54,"west coast","noon",0.71,0.27,4,9,"night owl","baseball",3,3,9,0,0,1,0,0,0,0,0,0,0,1,1
30,9.98,"west coast","noon",0,0.06,3,11,"night owl","football",2,3,9,0,0,0,0,0,0,0,1,0,0,1,1
31,52.26,"west coast","evening",0.87,0.51,4,12,"night owl","curling",4,4,9,1,0,0,0,0,0,0,0,1,0,1,1
32,41.45,"west coast","evening",1,0.08,5,7,"night owl","football",5,2,9,0,0,0,0,0,0,0,1,1,0,1,1
33,85.65,"west coast","evening",0.92,1,9,8,"night owl","football",5,4,9,0,0,0,0,0,0,0,1,1,0,1,1
34,66.15,"west coast","evening",0.98,0.81,9,0,"night owl","football",3,3,9,0,0,0,0,0,0,0,1,1,0,1,1
35,33.29,"west coast","evening",0.07,0.41,2,0,"night owl","martial arts",4,1,9,0,0,0,1,0,0,0,0,1,0,1,1
36,54.72,"west coast","evening",0.87,0.98,3,11,"early bird","table tennis",5,3,9,0,0,0,0,0,1,0,0,1,0,1,0
37,73.19,"west coast","evening",1,0.93,3,5,"night owl","football",3,4,9,0,0,0,0,0,0,0,1,1,0,1,1
38,43.82,"west coast","evening",0,0.92,8,3,"early bird","martial arts",5,1,9,0,0,0,1,0,0,0,0,1,0,1,0
39,67.26,"west coast","evening",1,0.55,7,11,"night owl","martial arts",2,4,9,0,0,0,1,0,0,0,0,1,0,1,1
40,70.32,"west coast","evening",1,0.87,0,6,"night owl","martial arts",4,2,9,0,0,0,1,0,0,0,0,1,0,1,1
41,25.97,"west coast","noon",1,0.14,3,10,"early bird","martial arts",6,2,9,0,0,0,1,0,0,0,0,0,0,1,0
42,45.07,"west coast","noon",0.13,1,3,5,"night owl","curling",5,3,9,1,0,0,0,0,0,0,0,0,0,1,1
43,77.69,"west coast","noon",1,0.97,9,7,"night owl","basketball",4,3,9,0,0,0,0,0,0,1,0,0,0,1,1
44,35.09,"west coast","noon",0.29,0.56,5,2,"night owl","frisbee",5,2,9,0,0,0,0,1,0,0,0,0,0,1,1
45,0,"west coast","noon",0.01,0.12,1,11,"night owl","frisbee",3,1,9,0,0,0,0,1,0,0,0,0,0,1,1
46,51.22,"west coast","noon",0.87,0.88,6,9,"night owl","football",3,4,9,0,0,0,0,0,0,0,1,0,0,1,1
47,5.55,"west coast","noon",0.23,0.11,1,12,"night owl","gymnastics",6,3,9,0,1,0,0,0,0,0,0,0,0,1,1
48,34.23,"west coast","noon",0.07,1,8,0,"early bird","table tennis",3,1,9,0,0,0,0,0,1,0,0,0,0,1,0
49,7.13,"west coast","noon",0.03,0,0,12,"night owl","baseball",3,4,9,0,0,1,0,0,0,0,0,0,0,1,1
50,2.81,"west coast","noon",0,0.3,1,5,"night owl","baseball",5,1,9,0,0,1,0,0,0,0,0,0,0,1,1
51,8.41,"west coast","noon",0.05,0,0,7,"night owl","curling",2,1,9,1,0,0,0,0,0,0,0,0,0,1,1
52,62.35,"west coast","noon",1,0.94,4,1,"night owl","frisbee",4,3,9,0,0,0,0,1,0,0,0,0,0,1,1
53,20.58,"west coast","noon",0.05,0.92,8,11,"night owl","table tennis",4,1,9,0,0,0,0,0,1,0,0,0,0,1,1
54,83.65,"west coast","noon",1,1,10,9,"night owl","table tennis",5,2,9,0,0,0,0,0,1,0,0,0,0,1,1
55,35.31,"west coast","noon",0,1,7,6,"night owl","martial arts",5,2,9,0,0,0,1,0,0,0,0,0,0,1,1
56,23.86,"west coast","noon",0.43,0.09,3,1,"night owl","football",6,2,9,0,0,0,0,0,0,0,1,0,0,1,1
57,30.84,"west coast","noon",0.8,0.85,2,1,"night owl","football",6,3,9,0,0,0,0,0,0,0,1,0,0,1,1
58,29.4,"west coast","noon",0.37,0,5,5,"night owl","football",3,1,9,0,0,0,0,0,0,0,1,0,0,1,1
59,47.98,"west coast","noon",0.99,0.51,7,4,"night owl","baseball",3,4,9,0,0,1,0,0,0,0,0,0,0,1,1
60,16.51,"west coast","noon",0,0.92,3,1,"night owl","martial arts",3,4,9,0,0,0,1,0,0,0,0,0,0,1,1
61,35.54,"west coast","noon",0.02,0.04,7,8,"early bird","frisbee",3,4,9,0,0,0,0,1,0,0,0,0,0,1,0
62,41.19,"west coast","noon",0.2,0,8,5,"early bird","basketball",2,2,9,0,0,0,0,0,0,1,0,0,0,1,0
63,35.1,"west coast","noon",0,0,7,10,"night owl","curling",3,3,9,1,0,0,0,0,0,0,0,0,0,1,1
64,67.7,"west coast","noon",0.73,0.58,8,10,"night owl","martial arts",2,3,9,0,0,0,1,0,0,0,0,0,0,1,1
65,48.9,"west coast","noon",0.41,0,0,4,"night owl","football",4,3,9,0,0,0,0,0,0,0,1,0,0,1,1
66,78.04,"west coast","noon",0.96,0.9,10,7,"night owl","table tennis",1,3,9,0,0,0,0,0,1,0,0,0,0,1,1
67,29.74,"west coast","noon",0.05,1,1,0,"night owl","football",6,2,9,0,0,0,0,0,0,0,1,0,0,1,1
68,41.53,"west coast","noon",1,0.02,4,11,"night owl","gymnastics",4,3,9,0,1,0,0,0,0,0,0,0,0,1,1
69,77.78,"west coast","noon",0.89,1,10,9,"night owl","football",5,3,9,0,0,0,0,0,0,0,1,0,0,1,1
70,59.16,"west coast","noon",1,0.66,5,1,"night owl","gymnastics",3,2,9,0,1,0,0,0,0,0,0,0,0,1,1
71,34.33,"west coast","noon",0.12,0,9,4,"night owl","curling",1,3,9,1,0,0,0,0,0,0,0,0,0,1,1
72,22.17,"west coast","noon",0,0,7,0,"early bird","curling",3,3,9,1,0,0,0,0,0,0,0,0,0,1,0
73,14.18,"west coast","noon",0.06,0.58,7,2,"night owl","table tennis",4,2,9,0,0,0,0,0,1,0,0,0,0,1,1
74,77.07,"west coast","noon",1,1,10,12,"early bird","football",5,2,9,0,0,0,0,0,0,0,1,0,0,1,0
75,21.9,"west coast","noon",0.62,0.48,3,0,"night owl","football",5,2,9,0,0,0,0,0,0,0,1,0,0,1,1
76,27.36,"west coast","noon",0.38,0,7,3,"night owl","baseball",4,2,9,0,0,1,0,0,0,0,0,0,0,1,1
77,34.64,"west coast","noon",1,0,8,7,"night owl","baseball",2,4,9,0,0,1,0,0,0,0,0,0,0,1,1
78,32.41,"west coast","noon",1,0.05,7,4,"night owl","curling",6,3,9,1,0,0,0,0,0,0,0,0,0,1,1
79,27.86,"west coast","noon",0.32,0.15,3,5,"night owl","football",3,3,9,0,0,0,0,0,0,0,1,0,0,1,1
80,3.71,"west coast","noon",0,0.03,5,5,"night owl","curling",5,2,9,1,0,0,0,0,0,0,0,0,0,1,1
81,54.23,"west coast","noon",0.92,0.72,10,1,"night owl","curling",3,4,9,1,0,0,0,0,0,0,0,0,0,1,1
82,40.17,"west coast","noon",0.96,0,4,4,"night owl","martial arts",4,2,9,0,0,0,1,0,0,0,0,0,0,1,1
83,64.94,"west coast","noon",1,0.98,4,7,"night owl","martial arts",6,2,9,0,0,0,1,0,0,0,0,0,0,1,1
84,35.75,"west coast","noon",0.75,0.05,1,4,"night owl","martial arts",4,2,9,0,0,0,1,0,0,0,0,0,0,1,1
85,21.76,"west coast","noon",0.06,0.25,8,9,"night owl","curling",4,4,9,1,0,0,0,0,0,0,0,0,0,1,1
86,51.05,"west coast","noon",0.97,0.33,10,12,"night owl","martial arts",3,2,9,0,0,0,1,0,0,0,0,0,0,1,1
87,24.59,"west coast","noon",0.78,0.16,4,8,"night owl","baseball",4,4,9,0,0,1,0,0,0,0,0,0,0,1,1
88,64.97,"west coast","noon",1,0.95,3,4,"night owl","football",3,4,9,0,0,0,0,0,0,0,1,0,0,1,1
89,62.82,"west coast","noon",0.74,0.76,9,7,"night owl","basketball",3,2,9,0,0,0,0,0,0,1,0,0,0,1,1
90,66.6,"west coast","noon",0.85,0.73,10,9,"night owl","frisbee",2,4,9,0,0,0,0,1,0,0,0,0,0,1,1
91,38.43,"west coast","morning",0.9,0.72,3,9,"night owl","baseball",6,3,9,0,0,1,0,0,0,0,0,0,1,1,1
92,68.75,"west coast","morning",0.98,0.83,3,7,"early bird","basketball",3,4,9,0,0,0,0,0,0,1,0,0,1,1,0
93,22.03,"west coast","morning",0.69,0.11,2,2,"night owl","curling",6,1,9,1,0,0,0,0,0,0,0,0,1,1,1
94,0,"west coast","morning",0.38,0.04,5,1,"night owl","football",6,3,9,0,0,0,0,0,0,0,1,0,1,1,1
95,44.86,"west coast","morning",1,0.34,4,12,"night owl","curling",3,3,9,1,0,0,0,0,0,0,0,0,1,1,1
96,77.09,"west coast","morning",1,1,5,4,"night owl","martial arts",3,3,9,0,0,0,1,0,0,0,0,0,1,1,1
97,38.25,"west coast","morning",1,0,7,2,"night owl","martial arts",4,1,9,0,0,0,1,0,0,0,0,0,1,1,1
98,56.36,"west coast","morning",0.76,0.85,1,10,"early bird","curling",4,4,9,1,0,0,0,0,0,0,0,0,1,1,0
99,28.83,"west coast","morning",0,0,10,9,"night owl","table tennis",1,4,9,0,0,0,0,0,1,0,0,0,1,1,1
100,56.53,"west coast","morning",0.98,0.81,9,8,"night owl","gymnastics",5,2,9,0,1,0,0,0,0,0,0,0,1,1,1
101,25.87,"west coast","noon",0,0,8,9,"night owl","baseball",4,1,9,0,0,1,0,0,0,0,0,0,0,1,1
102,84.52,"west coast","noon",1,1,7,6,"night owl","martial arts",3,2,9,0,0,0,1,0,0,0,0,0,0,1,1
103,25.06,"west coast","noon",0.19,0.51,7,8,"early bird","curling",4,3,9,1,0,0,0,0,0,0,0,0,0,1,0
104,53.37,"west coast","noon",1,0.64,8,10,"night owl","table tennis",2,4,9,0,0,0,0,0,1,0,0,0,0,1,1
105,52.46,"west coast","noon",0.76,0.19,0,7,"night owl","baseball",5,3,9,0,0,1,0,0,0,0,0,0,0,1,1
106,36.68,"west coast","noon",0.83,0.38,2,1,"night owl","frisbee",3,3,9,0,0,0,0,1,0,0,0,0,0,1,1
107,36.61,"west coast","noon",0.26,1,3,10,"night owl","football",3,3,9,0,0,0,0,0,0,0,1,0,0,1,1
108,37.47,"west coast","noon",0.17,0.96,8,7,"night owl","frisbee",4,3,9,0,0,0,0,1,0,0,0,0,0,1,1
109,25.76,"west coast","noon",0.04,0.43,8,5,"night owl","baseball",5,2,9,0,0,1,0,0,0,0,0,0,0,1,1
110,22,"west coast","noon",0.42,0.01,6,1,"night owl","baseball",3,2,9,0,0,1,0,0,0,0,0,0,0,1,1
111,43.77,"west coast","evening",0.08,0.73,5,7,"night owl","table tennis",3,2,9,0,0,0,0,0,1,0,0,1,0,1,1
112,45.8,"west coast","evening",0.05,0.3,4,10,"night owl","table tennis",2,2,9,0,0,0,0,0,1,0,0,1,0,1,1
113,79.56,"west coast","evening",0.98,0.97,9,3,"night owl","gymnastics",5,2,9,0,1,0,0,0,0,0,0,1,0,1,1
114,39.46,"west coast","evening",0.03,0,3,6,"night owl","martial arts",3,3,9,0,0,0,1,0,0,0,0,1,0,1,1
115,34.91,"west coast","evening",0.5,0.2,2,3,"early bird","baseball",3,3,9,0,0,1,0,0,0,0,0,1,0,1,0
116,35.14,"west coast","evening",0,0.15,1,3,"night owl","football",2,3,9,0,0,0,0,0,0,0,1,1,0,1,1
117,38.8,"west coast","evening",0,0.13,7,3,"night owl","martial arts",3,1,9,0,0,0,1,0,0,0,0,1,0,1,1
118,51.11,"west coast","evening",0,1,5,10,"night owl","basketball",2,4,9,0,0,0,0,0,0,1,0,1,0,1,1
119,40.74,"west coast","evening",0.85,0.25,9,0,"night owl","baseball",5,3,9,0,0,1,0,0,0,0,0,1,0,1,1
120,57.57,"west coast","evening",1,0.78,0,3,"night owl","table tennis",4,2,9,0,0,0,0,0,1,0,0,1,0,1,1
121,3.53,"west coast","evening",0.01,1,4,10,"early bird","football",3,4,9,0,0,0,0,0,0,0,1,1,0,1,0
122,64.7,"west coast","evening",0.99,0.91,2,3,"night owl","frisbee",4,3,9,0,0,0,0,1,0,0,0,1,0,1,1
123,11.59,"west coast","evening",0.09,0.22,0,0,"night owl","basketball",5,1,9,0,0,0,0,0,0,1,0,1,0,1,1
124,55.23,"west coast","evening",0.74,0.79,9,2,"night owl","gymnastics",5,1,9,0,1,0,0,0,0,0,0,1,0,1,1
125,30.74,"west coast","evening",1,0,2,10,"night owl","table tennis",6,3,9,0,0,0,0,0,1,0,0,1,0,1,1
